scene_001.jpg	(BFRRKERBRRSRMVA PHAN BEM. KATES Tih) A Rechargeable Zn-Air Battery with High Energy efficiency and Long Life Enabled by a Highly Water-Retentive| Gel Electrolyte with Reaction Modifier avd bes dtd RRS RMB
scene_002.jpg	"|A)Rechargeable Zn-Air Battery with High Energy efficiency. RBS O KABA SOARING! Oikn: Hehe HES -OIBAR, REALE TERBUNGBAVE Gel Electrolyte (heleti WH, RUC. URSA, fi) —iX—- SSCS: (PARAS REDS —-PMARS RA, ESLSRHESHSSBIb. BIS HaD i. oh PEE yu ea bahay yg 7S. =P Sti ee oni! meee. RONSEMHe, REEMA
scene_003.jpg	2 SiRRAWGR SS Hu = WBS Sah, SLi = TI (GHAR) . IRA -ANES SRST SB ERE 0 | ISB - BOB 5318) - SAEs — Lie (A FERS Raith) wei BSR FSB oF Ain TERRE th modern society, there is a strong demand for high-energy, long- lasting and efficiently recharge&ble batteries) as power sources.
scene_004.jpg	| SSS —ER ° ADSI 5814) - SHES — Lie (AT FSRL Bit) With the rapid development of flexible and wearable devices) in modern society, there is a strong demand for high-energy, long- lasting and efficiently |rechargeable batteries) as power sources. [1] Ieeatt =o SRSA TRB (SB—biy) A izmiamk, BEE" Shi. —B
scene_005.jpg	With the rapid development of flexible and wearable devices) in modern society, there is a strong demand for high-energy, long- lasting and efficiently |rechargeable batteries) as power sources. [1] Tees oa SATO (Lit) A izmAmK, BASE Shi. —B bak YZ, BEATERS | PET. ORWA: FFARR XNAUFTRERED ERI ENA La —
scene_006.jpg	flexible and wearable devices => AERA) SPREE AMA? OURRESRWE, St? FREES ANIRIARE. FI. BRT...”, MERU SACI FEARED FRZABESALAR—_ ERE MAIR. Xb: Mime SCAIS—A
scene_007.jpg	@ WUE - BeBe H q reat FFRGRMRALIRAR, MS hase, —BSeeRieN, Bie Be, Reine, A maIRESR peda RECOM A, MALLS EBON. LE, AERA ie weet avr uy lene eae 3 a ieee fen ae Speer RASS LVEPIEEE e720. thre OS
scene_008.jpg	52) + SIMHIWEBS LY (ZABs) (1 1 Low cost aqueous Zn-air batteries (ZABs)| can theoretically deliver a high energy density of 1086 Wh kg-*), taking advantage of the distinctive “half-open" cell configuration that utilizes the inexhaustible oxygen in air, and therefore has attracted tremendous attentio
scene_009.jpg	C124) JLow-costaqueous dimen ZABs) canctheoreticallydelivera high'energy density’ of: 1086° Wh: kg’, taking: advantage: of: the: distinctive: “half-open”: cell: configuration: that: utilizes:the-inexhaustible-oxygen:in-air,-and:therefore-has-attracted:tremendous:attention.|”!- Fill: AOOROgeobledl © 
scene_010.jpg	inexhaustible oxygen in air, and therefore has attracted tremendous attention. [2] Wee + XBAR BAGS LHF SZ" SBS bk A BHSS $ iCHMSE: 1086 Wh kg* Bit, SRA CRAMER AME, AE BS ARSSARZASHWA SRA Tita. ER RSA X itis: BRT "rechargeable (FIFE) “ FRNAS HE RBS Sih", (SiXERST'zn-air batteries (ZABs)", ix FHEWAS I
scene_011.jpg	a * Sho Mts (SR ITI LADS) t 1 Recent studies on flexible solid-state ZABs demonstrate their great potential in flexible and wearable devices}. [1b, 3] LAD RS? ORO: AMSA tary, HARRY Met RA AROSE H CaaS Lie? Bee MURS Piz , ATCRBREE E:
scene_012.jpg	? BA... Aina BML "flexible solid-state"? SRA: BeRARIE x MROMEZ... PERBATE (SAUREBIR + ILE" flexible solid-state" SiHnasEGts ADDS) ERS Bees = lah, AIRE TRAE, FILMS, ARSIRTRMEAR. F TEL ATTE METS st BASHIR, WLMESS Lina S eae SMst— SARE, ap ANH FS ERAA: (RBS) ATS Aah (Flexible Solid-State) Rechargeable 
scene_013.jpg	ORU—: DHEA A Rechargeable Zn-Air Battery with High Energy efficiency and Long Life Enabled by a Highly Water-Retentive Gel Electrolyte with Reaction Modifier 9036) | epee | im flexible solid-state ZABs =) | Gel Electrolyte => | EUW—pkiz WRC, (BAS ACM, Marte S bins APPR AALS HRI, LSE USa IAT: is Oi e
scene_014.jpg	OR: DHEAna A Rechargeable Zn-Air Battery with High Energy efficiency and Long Life Enabled by a Highly Water-Retentive |Gel Electrolyte) with Reaction Modifier Ba flexible solid-state ZABs => eA Gel Electrolyte GR => | Bans THR, (BIS ACI, acts es Lia} <a PRB LASSI HSE, LIDSS ER OBS SINNER. 2 A SEEPS
