scene_001.jpg	BO © OD AE AIH Rt WSS) - A+ (BLASS) Ak "However" fei teS 1 SUPA SGARAS SRSCRE 8 AMAR ME SSR CA Sick. SISEROMSIA Tina he = LMS (AF Bb) , HERODSIATRIOLURS (KANAB) . BODBMRA RAPP LS, GREAT SWS STE. AODAMERT AS CAMSHE. SURICRBATSHOAARM, Wee SHA.
scene_002.jpg	SIE VCAE. BUM BATS NAAR, KeaSHAA. | iti ie mn nae <html it lem ahs eal I tata SSO S Limes tal BLURS (BRZ) AU FERCE;tH Rechargeable Batteries — MHBRER SHIRE] (THLE) ese BFR ZEA — AK/LEAUR — 5 [tkK RL EE SOLES (TEtSIA) "Aqueous rechargeable batteries...have an advantage in terms of safety, also offeri
scene_003.jpg	MOBS ERO TAMERS PUTA AOTAPRUKABMAILT, RNAS: UR RRARBAA lik ith, (FASS, WSUTBRSIRASIR. Alle, MASA ReE, @ CxS (Bw) x Bes (4S) "two severe challenges” "two severe defects / flaws vy "peak LioBEES FARAAA XE ABGE, PAVkKAB EAS
scene_004.jpg	i HANSA (#4) “two severe cl “two severe defects / flaws" “pbie REIL REAR, FES A AL BNE IZ SERRAR, inset. X ERE SIE, RAVI {RRMERE, SERRE SHEAR, RA PREZ SAKAI, BPE X (UK ARB AIRS A BBS AIR AGEIEMAY X SAA MHRES, SORT 2 Bb: RANASAMNATNSS, SSHRC Hue
scene_005.jpg	S DMVieate wea: | + 5 2aT4 BTV AMSSh: SS EWS (AFA) ATID, So ES CkAFBG) AT 2Hiaset. MRE, LRA Himes LRA K, BE 1+ 3 He. B= LURKS BES BUFERAB IE KAT FEBS @ arene @™_ RB TBH brits: 1 4 | & xaswiao ee -tesex iB P AY zee (IRAP ERA)
scene_006.jpg	@ aveieeiees © ieee RATA Hires 1 | @ xxssibteao ee ess) DE = Q) xasima ceeraes) Bie (Bie) SEC: 1 + 3 ( ype fe vei
scene_007.jpg	= BOO: First - Second —— RHAAHAL POMS DATA -LO. (KES) first M1 second , HAMEXLHUBOW iA, DHT SSHRSIA Mie, REA RIK AEH SRA) Ly @ RAD (files) | First/Second EFF "faces two severe challenges..." ae (se) BOW rier Pate = relatively low opéra i hehe ee ae m fabili resulting in low ea Fa ly Ff ‘Fae A ai iG 
scene_008.jpg	Q (B= in S6, S7 HOPS BE SEH BSCS RPMIZS PRTRAAWKARR. HUA R A, EES WHERIRELRE, TFEOICK. ABS! (ZRSRIEMRLIE? M "SRI AI" + BRIS FART Ye? 9 iia iy 75S RENE? MA, tN OSs fo aaAS oon
scene_009.jpg	O XX MMEAm ¢ BAS FST Me? X "PLIRSMRRAi" * BSCS AREER? MA, HAMA ERMA AIRia— FRG: RATES | MURA: ESRD SHAT | RAB: NERRRRI SOSA = (nes | ESAS 7 = BLA thes | easels AC: LHASA, ERG" M’—RRPSHAMEERAIO Prt SIENA, HABER Aunt. ak
scene_010.jpg	S-HRBASS SAU, RHRNRSE NCES, DER MRK HAReA: Ati s Ress THAR LKEAUMEA, NES CREAR PAIS, Ai XIE Bish
scene_011.jpg	FURTHER —: FoRRRa th SS6l "First, aqueous batteries have relatively low operating voltage, resulting in QBSHFPMMAR: LOM Mea (IRS) , ARIES RASRS ime! PRPS RAM IKAn AMC! Bella Cae. (Lead-Acid Battery) AFORE - BRIER
scene_012.jpg	POR MSA (FRIES) , ARUBA BRASS Ain SEB ith—fome ESR REI KAA AMC! BTA. §RESHAHh (Lead-Acid Battery) BRK AR FAR - BBA A SiS (FE Hee ~40 Wh/kg If) (FEE) | @ St Sweets: |
scene_013.jpg	BRSSSe 7K ASAI SOMA - RSA IRS > 268 (EHa EE nes ~40 wh/kg BRIBE) (HERS BE) O BEEBE: FORAY LEBER (~2V/48) FOREEREEIS (~40 Wh/kg) WSC, 5 WIR AMBERLEY SAit—- SE?
scene_014.jpg	O FRU TISiEMR—: felt "Second, most aqueous batteries have insufficient cycling stability because of various detrimental side reactions ." O3-tkBES AFRUAB TENSE RE, RMR Bit} UREN ABES Biss BS, PSSPREAMRERT. UMAR MAA, BINA Re ARE Wie LER AG, BAR RD SRE RE ERE
